,Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO
432,2011,1330,9,24.0,0.6196782460345415,0.4887369478393525,0.16543255773113147,0.45452607930184996,0.3798554279013505,0.38473644861409634,114.09537096677526,100.69582270669125,15.956021413056405,0.7288616092608852,0.6722573869555657,0.8181818181818182,14.66,110.0,95.4,60.4,0.059,2.38,105.2,102.8,2.76,1779.308368158349
433,2011,1277,10,48.0,0.5448968688305965,0.4877868827787386,0.17030766973977707,0.3452360840005522,0.3735949317190399,0.3627781271044062,107.7864892865819,105.39840535007056,15.924267780726549,0.7177124862108214,0.6852037566180053,0.5625,15.08,109.5,94.4,65.0,0.01,13.7,111.0,97.3,6.7,1835.8398386544056
434,2011,1211,11,62.0,0.6564626864888815,0.5223021989770353,0.17076051694932395,0.35234907056644316,0.4298467349590942,0.38655783318529785,116.23401315010537,100.06874986694758,15.608572583985227,0.7113301468281713,0.7570126422842806,0.71875,16.45,112.1,95.6,66.1,-0.006999999999999999,3.82,106.4,102.6,4.5,1861.1133767729602
435,2011,1429,12,17.0,0.6761199003396529,0.5275503299928491,0.15994341644552193,0.3350072072962046,0.44723598646433194,0.3850928255374109,116.64803619122125,94.82081499279354,16.210061783084242,0.7470601647386215,0.7163795251172669,0.90625,19.32,111.2,91.8,62.4,0.033,-0.29,103.8,104.1,-2.4,1866.5930784651262
436,2011,1125,13,51.0,0.6780512793862119,0.5466585022515886,0.1693591726203848,0.37652051267504283,0.3892770173265152,0.3946988491897175,121.21199418265233,93.00993865963943,16.520006110699562,0.6771651418654326,0.727516707580207,0.8823529411764706,18.48,112.6,94.1,68.4,-0.006,-4.71,100.5,105.2,-1.05,1694.4206257069382
437,2011,1459,14,116.0,0.5633020657448531,0.5363550633166535,0.15525663503697107,0.34455500584191734,0.43500249643920574,0.38751755972016855,118.39322429930147,108.8071065484574,15.620902567403883,0.6799309473529188,0.6864795993515844,0.6363636363636364,8.17,112.3,104.2,63.2,-0.024,-0.59,104.0,104.6,6.96,1639.3491106090844
438,2011,1364,15,192.0,0.5577585895132604,0.5243251311585686,0.1941011637825102,0.2756063376860155,0.3882058297668739,0.3716074854112892,108.17117179965632,104.95857659945796,15.833402093387376,0.6905982346117658,0.7679690600665963,0.5517241379310345,3.15,103.7,100.5,64.1,0.002,0.29,104.1,103.9,6.12,1574.5299839951251
440,2011,1421,16,149.0,0.552889321759014,0.493788983718686,0.18527955196138732,0.3188676846726495,0.4256224568522239,0.3714523869401847,106.45399020379307,101.29312220969213,14.519622989365942,0.6406670030374801,0.6967617941144045,0.5517241379310345,1.91,101.9,100.0,67.4,-0.011,-3.97,101.1,105.1,7.07,1440.4630009473228
441,2011,1242,1,1.0,0.6826962406244655,0.5770674414046901,0.16487854055435944,0.3689960170138278,0.4157304449341403,0.40820538184335264,123.16347927886267,97.69425115165144,17.895558066380758,0.7221840073254644,0.6799262935743984,0.9411764705882353,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,2110.757908893668
442,2011,1323,2,9.0,0.6123430887455108,0.5406751030969087,0.14301200215752694,0.3359494985770081,0.46539039375871843,0.3890215005573546,122.62291482657903,106.35989892642087,17.92737794448875,0.7034671253399686,0.7184939866064094,0.8125,23.25,120.9,97.7,63.1,0.07400000000000001,9.92,108.2,98.3,-3.83,1939.8224607980976
443,2011,1345,3,8.0,0.6075163730259084,0.5083814602587675,0.13415563037254766,0.31950320397114484,0.3585866197138154,0.35458012544794526,115.30752879669706,98.18989617197663,16.862797117306343,0.6977454632763676,0.7239664873459855,0.78125,24.79,115.9,91.1,66.0,0.006999999999999999,10.16,108.8,98.7,1.21,1944.0948344163892
444,2011,1257,4,20.0,0.6165284671474779,0.5224463030277164,0.16123919168066686,0.3506649493918278,0.3026759878311279,0.3648227071842881,114.0554645724147,98.3784581622763,17.491443602572414,0.6563807253221472,0.6703224211958747,0.7352941176470589,22.26,111.4,89.2,66.8,-0.037000000000000005,8.77,108.3,99.5,-5.13,1919.0871720235943
445,2011,1435,5,26.0,0.6018608351453594,0.5289275811996116,0.16577027528366373,0.3229571268941883,0.4647357323005542,0.3873153865246814,116.87507497510731,103.89119961450194,14.434507553544837,0.6786429694751556,0.7451202613435728,0.696969696969697,17.33,116.6,99.2,66.1,-0.05,6.66,106.5,99.8,2.52,1848.2697302593624
446,2011,1207,6,11.0,0.5453717547325727,0.541909509799179,0.1806868542967658,0.3349052859463275,0.3441912701288755,0.3805452652024599,113.99193152612881,106.76259693977167,16.455151332646462,0.6783008397208716,0.7212067691388416,0.6774193548387096,17.65,114.2,96.6,63.4,0.048,12.51,110.2,97.7,5.8,1882.1508302064444
447,2011,1401,7,30.0,0.605437014517389,0.49594593153106326,0.17276692970879964,0.3761769311385986,0.48236946246278595,0.38916091063676284,112.19771348925161,101.43584139984509,14.873577769266902,0.701862852456626,0.6962287896876529,0.7419354838709677,14.62,110.0,95.4,60.9,0.05,5.43,105.9,100.5,-7.5,1881.561799412373
448,2011,1424,8,25.0,0.647192888642779,0.5131231556273272,0.16228298230080163,0.33186445954311705,0.3971889686912077,0.37177124503843584,112.11004280892249,97.48497535759444,16.515742243357643,0.6855384464248877,0.6922827766961963,0.75,17.75,110.6,92.9,66.4,0.003,5.99,106.2,100.2,1.85,1833.446073120974
449,2011,1228,9,40.0,0.5801448897871235,0.5336009096694652,0.16763821249395822,0.31627197915444494,0.29303549812743623,0.3625596375412802,112.5254366628941,103.41463138498062,17.86105565866668,0.6839371401404561,0.7331188271997411,0.59375,20.14,113.3,93.1,64.8,-0.07400000000000001,12.29,110.6,98.3,3.15,1816.871091295694
450,2011,1199,10,46.0,0.6059697969201459,0.4913720720181268,0.19854644321046278,0.35266730606921554,0.3826525224854713,0.3741167791965302,103.87562148763689,94.10732364352184,13.138474341007782,0.6956659212121927,0.651655201319411,0.6774193548387096,16.76,104.5,87.7,66.7,-0.017,7.01,107.1,100.1,-1.82,1861.7242859047687
451,2011,1425,11,69.0,0.5626411606057093,0.5024999431995183,0.15268643374432087,0.29916041311217534,0.3526107963818503,0.3518952877956002,108.68554302383254,102.30536167127755,13.904286286515472,0.7181511000719878,0.6515018023576042,0.5757575757575758,13.29,107.9,94.6,61.7,-0.05,7.56,107.8,100.2,2.66,1774.9964575715067
452,2011,1433,11,49.0,0.5288685722006146,0.5099487314273421,0.15225407859088277,0.3144833506434018,0.3791269689976237,0.3618087276969814,113.86987890398038,107.38515356216936,15.502679833208536,0.6369963716827514,0.7168291597779427,0.6764705882352942,13.49,112.0,98.5,65.6,0.021,4.79,105.8,101.0,2.26,1726.520007772954
453,2011,1350,12,55.0,0.6225974020612337,0.5382134595009715,0.1476997842564706,0.2768626524885434,0.3483370641849011,0.35983341998995,115.23846996720638,100.07369726021918,17.040607781365363,0.6691189064414416,0.7029091512279466,0.7941176470588235,16.01,112.6,96.5,62.1,0.052000000000000005,3.11,104.8,101.7,1.0,1806.0594946889312
454,2011,1287,13,77.0,0.5536588942437174,0.514752312918134,0.19461667246163994,0.4144617507657834,0.41664558418832986,0.3999442810640697,112.01484957350623,101.45420735938232,13.382828897917054,0.7148278093085723,0.6658836535451146,0.7096774193548387,7.01,105.6,98.6,63.4,0.023,-2.89,102.2,105.1,2.66,1600.6403253902104
455,2011,1389,14,101.0,0.4966375431027608,0.461100337408496,0.1983819887632331,0.3203589150382035,0.405662939483583,0.3589568560843848,98.02687478795363,96.13851744631629,12.783898496806476,0.6626377634326914,0.6456503869142224,0.6060606060606061,2.73,95.2,92.5,64.1,0.073,0.88,103.2,102.3,4.62,1520.2210891537
456,2011,1103,15,130.0,0.551063571777006,0.5018428780619464,0.15688281233745055,0.2797995045324591,0.3246041777478723,0.3446083818778138,108.26615844236625,102.59191509020536,15.613612283255385,0.6728685604368576,0.7067156658288788,0.6470588235294118,4.09,103.7,99.6,65.9,0.043,-1.7,102.5,104.2,-0.43,1658.2728170746202
457,2011,1131,16,134.0,0.5302665723156472,0.4761530573821635,0.1621411727906197,0.34309156975604505,0.38726093085970026,0.35770396973068436,109.42938143450482,105.44734472613476,11.529784998485272,0.6590497403522174,0.7220502408941359,0.6176470588235294,-0.5,103.4,103.9,62.6,0.045,-4.62,100.5,105.1,0.49,1516.9802532065569
594,2014,1438,1,12.0,0.6545701173487757,0.5078135813745137,0.14451305455759142,0.34589614621676573,0.43178453954067936,0.37320060636365837,114.44538860675023,95.96296760431925,15.506398453947353,0.7379257222019471,0.6625156117907837,0.8235294117647058,26.46,114.8,88.3,59.5,0.012,8.67,109.4,100.8,1.57,1963.5898810389442
595,2014,1437,2,4.0,0.6368140107273015,0.539537963739087,0.14991549469770357,0.32595479973039954,0.4559318394402506,0.38687479503217825,120.36966918352314,101.97199743885459,16.419811256903827,0.7199136842429602,0.7027274714123652,0.875,23.68,116.3,92.6,66.0,0.075,7.47,110.1,102.6,2.61,1913.6419911410844
596,2014,1235,3,11.0,0.5900873540345921,0.5400254591500308,0.1271746605070479,0.27757573887185627,0.37415954033470866,0.3594429276113518,119.40073462471355,106.26321511592154,18.234361285085217,0.7165799174516293,0.6861143761298472,0.7878787878787878,21.07,118.9,97.8,70.2,0.064,10.77,111.1,100.4,1.44,1906.870974745429
597,2014,1277,4,24.0,0.6084441493070422,0.543530455962406,0.14829192078544595,0.3332093018517565,0.3479631000832272,0.3733214879641592,119.37943631819772,103.1996107248953,17.779529659449093,0.7224112373405509,0.6943031553670109,0.7647058823529411,23.92,118.6,94.7,64.4,-0.003,10.44,110.2,99.7,0.57,1977.0770231219333
598,2014,1153,5,15.0,0.6188410514443959,0.477549810031395,0.14577213329157554,0.3832988872598132,0.4029228858365682,0.3645611676628998,113.06906666232643,96.83272325881418,14.076226168710464,0.6774704009475757,0.6894593328556204,0.8181818181818182,19.24,109.7,90.4,61.1,0.036000000000000004,4.72,107.3,102.6,-4.57,1899.2093674743269
599,2014,1314,6,21.0,0.5955434014818627,0.5009763898003464,0.1439730165326683,0.37458674971347505,0.45144681602424186,0.379018182399637,113.90887151867257,103.29244826346954,15.636704423404762,0.690249946896704,0.6158324941893233,0.71875,18.44,112.6,94.2,69.2,0.0,8.83,110.5,101.6,1.31,1955.047144197094
600,2014,1163,7,28.0,0.6045205381604414,0.5129509646531771,0.1553471292566695,0.3116889039213694,0.3903490649314975,0.36490730869943677,114.0173007203578,100.54010104334078,14.11012651305258,0.6681379841027353,0.7504775917156147,0.7647058823529411,22.13,113.6,91.5,63.2,0.08,9.43,109.7,100.3,0.91,1897.2848310283784
601,2014,1272,8,29.0,0.5857536425028859,0.5206455152552211,0.16134912743748492,0.35618653996464106,0.40677377725427466,0.38084886254252914,113.5993269699103,104.01404714364385,16.899642358445455,0.6675299530415599,0.6650514509731277,0.7096774193548387,15.22,112.4,97.1,67.5,0.048,7.25,108.3,101.1,0.02,1863.7364409626507
602,2014,1203,9,30.0,0.5947616442172736,0.5178708489740925,0.16360208557137101,0.34809743730676523,0.4756794591095034,0.3890202673102583,113.01470150950574,103.03946797819157,14.999138066809731,0.6912623619895137,0.6446198099633547,0.75,13.82,110.8,97.0,65.3,0.056,5.56,107.3,101.7,-0.08,1692.84307495542
603,2014,1386,10,42.0,0.5527140345324979,0.5417558025654683,0.1639380994591784,0.28818173671381886,0.44389341303944996,0.3819072051896632,113.41805350700415,106.37592795726212,15.656376294807934,0.7276921760891049,0.6300044738489416,0.7272727272727273,12.93,112.3,99.4,64.3,0.079,6.18,107.5,101.3,0.17,1742.164884028677
604,2014,1344,11,53.0,0.5537441585776772,0.48436376404655807,0.14710609883554016,0.3495403906611373,0.43104442568224977,0.3650867723120733,114.90830957107828,109.0570446625538,14.659317821675614,0.7077017132081508,0.778669814274965,0.6764705882352942,13.81,114.6,100.8,62.9,0.051,8.35,109.2,100.8,0.81,1785.7633177316316
605,2014,1217,12,50.0,0.6519709961051408,0.5318259353619781,0.15469200596120875,0.3206071203223744,0.4866601949389626,0.38852382894041276,117.79983045229874,97.8042822348252,16.068028439049566,0.7100829717114223,0.7318141782623198,0.8620689655172413,17.58,112.9,95.3,64.1,0.02,0.13,104.5,104.3,0.98,1722.6554080450114
606,2014,1174,13,76.0,0.5286046365422127,0.506741027430232,0.1177502792701669,0.28832466082515334,0.4423449905722764,0.3561506615405067,117.84070047384074,111.40513871409172,11.696684238213832,0.6754288559606939,0.7077281804580206,0.7352941176470589,5.83,112.0,106.2,70.4,0.064,-0.68,105.2,105.9,2.88,1613.2393626231228
607,2014,1300,14,109.0,0.6725105243751672,0.5042817069023935,0.14909269814021783,0.3520417879137563,0.5263039350044558,0.3883398051294315,116.94108529420126,96.20452599985984,15.592826653514068,0.6724480665622604,0.7173205616589029,0.8387096774193549,7.98,108.6,100.7,62.3,0.04,-10.35,98.1,108.5,-1.94,1518.6891453855594
608,2014,1454,15,145.0,0.4928632007817981,0.49871761842293955,0.17696481582687676,0.2850894819223383,0.46385376930170025,0.3703242131056178,108.74423652099033,109.47342475567524,14.466321171481471,0.6934788857461704,0.7339689822007031,0.6060606060606061,0.08,104.7,104.6,65.8,0.119,0.03,104.4,104.4,-2.92,1515.6308755670152
609,2014,1157,16,197.0,0.48959292558493767,0.4890131542744499,0.17400254282711428,0.33624963701089994,0.4062670535679209,0.36729588285392667,107.5216883498972,105.0478723388897,10.832879171890372,0.7017811863025492,0.7054576516274272,0.6,-4.98,98.2,103.2,65.6,0.04,-8.1,102.1,110.2,-4.94,1415.4487757147886
610,2014,1196,1,2.0,0.66568162455532,0.5296716526453683,0.1526140272533683,0.3472590271208693,0.4412784952791527,0.38566574758753613,117.52750668883857,96.34771878680216,15.134117399757487,0.7133568964058123,0.6487244738449296,0.9411764705882353,28.57,116.5,88.0,61.3,0.053,9.02,109.4,100.4,2.39,2068.3635478396677
611,2014,1242,2,3.0,0.604261339430371,0.5477769406484507,0.16385067819171006,0.37038983533438957,0.5030516655550855,0.40960916270744857,121.47419568299046,107.22087783948385,15.690855340618281,0.7125609962197134,0.7115747794173932,0.7272727272727273,24.6,119.3,94.7,66.6,-0.051,12.13,112.2,100.0,9.47,2034.9163039366263
612,2014,1393,3,10.0,0.5973126886948599,0.4853456000062023,0.12183845531474524,0.3734004116060514,0.39643938356666175,0.35874384368737683,117.70207826277313,102.98189179166548,13.88704571541702,0.6809308659876769,0.699949166393699,0.84375,21.62,114.6,93.0,59.6,0.016,7.23,109.4,102.2,-1.01,1991.8130256333925
613,2014,1417,4,27.0,0.6101982089990671,0.5456396215409174,0.13171473356534474,0.3054265626983644,0.3963255221002297,0.3717186728624105,121.55387630231574,105.27497509185933,17.60937511418424,0.7202545498958763,0.7439784919074297,0.7647058823529411,22.53,118.7,96.1,68.4,-0.019,7.63,109.1,101.5,-3.26,1877.6827755514494
614,2014,1433,5,13.0,0.5848715325625894,0.4797774992809792,0.1435472652471691,0.34578244268836744,0.36206343621094844,0.3512638199934997,110.86083079783714,95.62270475820497,13.28513322502165,0.6929693580418755,0.6649572737828486,0.7647058823529411,19.8,109.2,89.4,68.9,-0.058,5.45,107.4,102.0,1.33,1877.37290893917
615,2014,1326,6,23.0,0.645941596170028,0.5040279185068246,0.14799594170645738,0.29677463541878707,0.4347302961712798,0.36317462433879366,112.29010501754865,95.91722018460082,13.717452015723191,0.7046600916709587,0.6838856121128613,0.7352941176470589,21.3,109.3,88.0,64.0,-0.043,7.8,109.2,101.4,-3.36,1966.0128770159595
616,2014,1307,7,16.0,0.622237080695433,0.5177604457751566,0.13966843618095828,0.322559668630232,0.4799417955657364,0.378524490416209,117.81261316825007,104.69780266843469,16.679172702602397,0.7210507558499094,0.7260138775860293,0.8181818181818182,17.15,113.5,96.3,64.4,0.032,4.83,107.7,102.9,3.24,1939.630202954457
617,2014,1160,8,31.0,0.5362102299325109,0.4865777030117467,0.16826718233731655,0.3441799145441402,0.49339028394850415,0.37954240229013153,109.2624404646843,105.45353733451597,12.532301582737622,0.740820098634392,0.7164229865056124,0.6764705882352942,11.2,107.7,96.5,64.8,0.12,8.74,109.5,100.8,1.71,1762.1923925096223
618,2014,1338,9,46.0,0.6188976214802155,0.507533675918039,0.13997395532109447,0.37619934393311083,0.4724313455836082,0.3841115298216527,118.98750528419995,102.81383100924936,17.03062937973739,0.7170506400407782,0.7123326948501134,0.7352941176470589,21.89,116.9,95.0,62.2,-0.038,7.62,108.0,100.4,-3.66,1912.9218928722717
619,2014,1390,10,43.0,0.5468307289157648,0.5234267726081818,0.14809711185564045,0.2851123917419258,0.4586023331050637,0.37220781532132763,114.84242303587072,107.23215566578794,13.192768417354742,0.7203037039124663,0.691657443061068,0.6363636363636364,16.06,112.4,96.4,65.3,0.016,9.42,110.2,100.7,2.34,1783.7313764548828
620,2014,1173,11,39.0,0.5557445098156795,0.5281998893940962,0.1554410268232217,0.34282171148992824,0.41925373276775924,0.3815926146765935,116.7893778568243,107.48432027560946,14.433252667404219,0.7156490347390694,0.6797127946261774,0.696969696969697,14.25,113.8,99.6,63.8,0.038,6.25,107.7,101.4,-0.57,1742.5412346604016
621,2014,1372,12,67.0,0.6194443103174917,0.5252966807711104,0.14069975166706614,0.3898742341580466,0.40808584673380754,0.3844813340668912,122.47666833108698,102.07654570007931,17.280864916323114,0.7122650233240262,0.7097833853320881,0.9354838709677419,10.83,112.3,101.5,61.2,0.073,-7.12,102.0,109.2,-4.19,1727.8559618899455
622,2014,1409,13,94.0,0.5730796903577938,0.49347958832254335,0.14495428731357685,0.30571286152849386,0.4923322443799479,0.3686228161201025,111.56340173282973,102.33354838257478,13.518697718633739,0.708840459388329,0.6915376100952337,0.6363636363636364,8.93,106.1,97.2,66.8,-0.023,0.57,104.9,104.3,2.81,1682.3631280084298
623,2014,1444,14,87.0,0.5472801742709896,0.5244843497143157,0.18634983960131787,0.31629791278398794,0.5320434878345321,0.3994473055180331,112.07788367975085,106.01955201771199,12.495470467826454,0.6861439470426041,0.7160732875322247,0.7096774193548387,3.36,106.3,103.0,65.2,0.098,-1.86,103.9,105.7,-3.25,1620.3648809600668
624,2014,1184,15,100.0,0.5237337535590999,0.5701862404450069,0.14632919484356027,0.22718388971290943,0.45072954009302457,0.37770300384542843,121.24824536804282,112.75062704442423,15.837693831897404,0.6682479975001364,0.7456991006993244,0.7096774193548387,3.96,112.4,108.4,64.2,0.036000000000000004,-4.97,104.1,109.0,-5.04,1564.6251256290957
625,2014,1107,16,213.0,0.5323123660722302,0.4897306292828064,0.17199802791884378,0.3263486448780086,0.4353521436361178,0.3694643092138529,109.01644690473591,105.45089604500583,13.031266976374077,0.7136911851392597,0.7502484435730856,0.5625,-1.04,102.9,103.9,61.6,0.002,-5.12,101.5,106.6,0.91,1464.338239383662
626,2014,1291,16,216.0,0.47453509834018875,0.519925131792534,0.14960313872796352,0.28306781949599713,0.37942807741864304,0.3588986129110004,113.8186636240539,115.99831849714792,12.829661773447233,0.6692297885688288,0.7502336877838607,0.5,-3.96,107.8,111.7,68.2,0.031,-4.27,102.7,107.0,3.09,1421.011818195452
